generation,ID,population,score,auto_long
2,136,row,1.73,[4 A 4 0 B 5 3 B 6 2 B 4 3 B 7 7 B 2 7 A 5 3 A 7 2]
2,146,column,2.355,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
2,123,row,1.635,[3 A 0 3 A 1 5 B 7 3 A 3 5 A 0 6 B 3 1 B 6 7 B 7 6]
2,124,row,1.915,[4 B 6 0 B 5 3 B 6 2 B 4 3 B 7 7 B 2 7 A 5 3 A 7 2]
2,107,column,2.04,[7 A 7 6 A 2 0 A 3 1 A 5 4 A 0 6 A 5 2 B 1 1 A 0 3]
2,121,row,1.91,[3 A 0 3 A 1 5 B 7 3 A 3 5 A 0 6 A 3 1 B 6 7 B 7 6]
2,95,row,1.675,[7 B 4 2 B 4 7 A 2 5 A 5 7 A 2 4 B 0 6 A 7 5 B 0 3]
2,91,row,1.7,[7 B 4 2 B 4 7 A 2 5 A 5 7 A 2 4 B 0 7 A 7 5 B 0 3]
2,138,row,1.93,[2 A 4 7 A 2 7 A 6 4 A 3 1 A 3 0 A 1 1 A 5 0 B 4 0]
2,140,column,1.525,[6 A 2 3 B 5 1 A 0 2 A 1 4 A 4 7 B 3 1 B 0 6 B 5 5]
2,99,row,1.43,[6 B 2 7 A 2 4 A 5 0 A 7 4 B 3 0 A 2 7 B 2 5 B 7 6]
2,151,column,2.4,[4 A 0 7 A 1 5 A 5 2 B 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
2,65,column,2.095,[2 A 1 1 A 4 3 A 3 6 A 2 1 B 3 6 B 5 7 B 2 2 B 4 5]
2,30,row,1.695,[4 A 6 0 B 5 3 B 6 2 B 4 3 B 7 7 B 2 7 A 5 3 A 7 2]
2,152,column,1.865,[7 A 7 4 B 7 1 A 4 3 B 3 7 A 2 2 B 5 5 B 7 4 B 6 0]
3,160,row,2,[3 B 0 3 A 1 5 B 7 3 A 3 5 A 0 6 B 3 1 B 6 7 B 7 6]
3,137,row,2,[3 A 0 3 A 1 5 B 7 3 A 3 5 A 0 6 B 3 1 B 6 7 B 7 6]
3,173,row,1.98,[3 A 0 3 A 1 5 B 7 3 A 3 5 A 0 6 A 3 1 B 6 7 B 7 6]
3,106,column,2.895,[0 B 3 6 B 4 6 B 1 4 B 6 6 A 4 0 B 6 1 A 4 1 B 0 5]
3,104,column,2.85,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,184,column,2.88,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,65,column,3,[2 A 1 1 A 4 3 A 3 6 A 2 1 B 3 6 B 5 7 B 2 2 B 4 5]
3,123,row,1.915,[3 A 0 3 A 1 5 B 7 3 A 3 5 A 0 6 B 3 1 B 6 7 B 7 6]
3,191,column,2.895,[4 A 0 7 A 1 5 A 5 2 B 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,147,column,2.985,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,54,column,2.955,[7 A 7 6 A 2 0 A 3 1 A 5 4 A 0 6 A 5 2 A 1 1 A 0 3]
3,134,row,1.95,[7 B 4 2 B 4 7 A 2 5 A 5 7 A 2 4 B 0 6 A 7 5 B 0 3]
3,189,column,2.985,[4 A 0 7 A 1 5 A 5 2 A 2 3 A 2 2 A 2 0 B 5 6 A 2 4]
3,185,column,2.895,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,179,row,1.38,[4 B 6 0 B 5 3 B 6 2 B 4 3 B 7 7 B 2 7 A 5 3 A 7 2]
3,121,row,2,[3 A 0 3 A 1 5 B 7 3 A 3 5 A 0 6 A 3 1 B 6 7 B 7 6]
3,194,column,2.54,[7 A 7 6 A 2 0 B 3 1 A 5 4 A 0 6 A 5 2 A 1 1 A 0 3]
3,98,row,1.99,[4 A 6 0 B 5 3 B 6 2 B 4 3 B 7 7 B 2 7 A 5 3 A 7 2]
3,198,column,2.955,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 4 A 2 0 B 5 6 A 2 4]
3,112,column,2.955,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,116,column,2.985,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,144,column,2.75,[7 A 7 6 A 2 0 A 3 1 A 5 4 A 0 6 A 5 2 B 1 1 A 0 3]
3,182,column,2.865,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,64,row,1.97,[2 A 4 7 A 2 7 A 6 4 A 3 1 A 3 0 A 1 1 A 5 0 B 4 0]
3,183,column,2.925,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,132,row,1.99,[4 A 6 0 B 5 4 B 6 2 B 4 3 B 7 7 B 2 7 A 5 3 A 7 2]
3,195,column,2.895,[4 A 2 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,154,column,2.865,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,177,row,1.98,[2 B 4 7 A 2 7 A 6 4 A 3 1 A 3 0 A 1 1 A 5 0 B 4 0]
3,117,column,2.905,[6 B 0 2 A 3 5 A 3 7 A 7 3 B 4 2 A 3 2 A 4 2 A 7 1]
3,156,column,3,[2 A 1 1 A 4 3 A 3 6 A 2 1 B 3 6 B 5 7 B 2 2 B 4 5]
3,180,column,2.88,[4 A 0 7 A 1 5 A 5 2 A 0 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,91,row,1.95,[7 B 4 2 B 4 7 A 2 5 A 5 7 A 2 4 B 0 7 A 7 5 B 0 3]
3,159,column,2.555,[7 A 7 6 B 2 0 A 3 1 A 5 4 A 0 6 A 5 2 A 1 1 A 0 3]
3,164,row,2,[3 A 0 3 A 1 5 B 7 3 A 3 5 A 0 6 A 3 1 B 6 7 B 7 6]
3,162,row,2,[3 A 0 3 B 1 5 B 7 3 A 3 5 A 0 6 A 3 1 B 6 7 B 7 6]
3,199,column,2.895,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,192,column,2.985,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 B 2 4]
3,107,column,2.815,[7 A 7 6 A 2 0 A 3 1 A 5 4 A 0 6 A 5 2 B 1 1 A 0 3]
3,165,row,1.95,[7 B 4 2 B 4 7 A 2 5 A 5 7 A 2 4 B 0 6 A 7 5 B 0 3]
3,90,row,1.95,[7 B 4 2 B 4 7 A 2 5 A 5 7 A 2 4 B 0 6 A 7 5 B 0 3]
3,172,row,1.99,[4 B 6 0 B 5 3 B 6 2 B 4 3 B 7 7 B 2 7 B 5 3 A 7 2]
3,113,column,2.895,[7 A 7 6 A 2 0 A 3 1 A 5 4 A 0 6 A 5 2 A 1 1 A 0 3]
3,30,row,1.46,[4 A 6 0 B 5 3 B 6 2 B 4 3 B 7 7 B 2 7 A 5 3 A 7 2]
3,187,column,2.91,[4 A 0 7 B 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,166,row,2,[2 A 4 7 A 2 7 A 6 4 A 3 1 A 3 0 A 1 1 A 5 0 B 4 6]
3,174,row,2,[2 A 4 7 A 2 7 A 6 4 A 3 1 A 3 0 A 1 1 A 5 0 B 4 0]
3,16,row,1.98,[7 B 4 2 B 4 7 A 2 5 A 5 7 A 2 4 B 0 6 A 7 5 B 0 3]
3,188,column,2.88,[4 A 0 7 A 1 5 A 5 2 A 7 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,178,row,1.95,[7 B 4 2 B 4 7 A 2 5 A 5 7 A 2 4 B 0 6 A 7 5 B 0 3]
3,193,column,2.835,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,186,column,2.535,[4 A 0 7 A 1 5 A 5 2 B 2 1 A 2 2 A 3 0 B 5 6 A 2 4]
3,120,row,1.98,[7 B 4 2 B 4 7 A 2 2 A 5 7 A 2 4 B 0 6 A 7 5 B 0 3]
3,171,row,2,[2 A 4 7 A 2 7 A 6 4 A 3 1 A 3 0 A 1 1 A 5 0 B 4 0]
3,36,row,2,[3 A 0 3 A 1 5 B 7 3 A 3 5 A 0 6 B 3 1 B 6 7 B 7 6]
3,168,row,1.99,[4 A 6 0 B 5 3 B 6 2 B 4 3 B 7 7 B 2 7 A 5 3 A 7 2]
3,197,column,2.895,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 7 6 A 2 4]
3,170,row,1.97,[6 B 2 7 A 2 4 A 5 0 A 7 4 B 3 0 A 2 7 B 2 5 A 7 6]
3,89,row,1.95,[7 B 4 2 B 4 7 A 2 5 A 5 7 A 2 4 B 0 6 A 7 5 B 0 3]
3,146,column,2.88,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,151,column,2.895,[4 A 0 7 A 1 5 A 5 2 B 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,136,row,1.99,[4 A 4 0 B 5 3 B 6 2 B 4 3 B 7 7 B 2 7 A 5 3 A 7 2]
3,145,column,2.895,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,103,column,2.925,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,111,column,2.94,[7 A 7 6 A 2 0 A 3 1 A 5 4 A 0 6 A 5 2 A 1 1 A 0 3]
3,196,column,2.85,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 3 A 2 0 B 5 6 A 2 4]
3,6,column,2.985,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
3,169,row,1.845,[4 B 6 0 B 5 3 B 6 2 B 4 3 B 7 7 B 2 7 A 5 3 A 7 2]
3,161,row,1.86,[4 A 4 0 B 5 3 B 6 2 B 2 3 B 7 7 B 2 7 A 5 3 A 7 2]
3,190,column,2.955,[4 A 0 7 A 1 5 A 5 2 B 2 1 A 2 2 A 2 0 B 5 6 A 0 4]
3,167,row,1.98,[7 B 4 2 B 4 7 A 2 5 A 3 7 A 2 4 B 0 6 A 7 5 B 0 3]
3,59,row,1.865,[6 B 2 7 A 2 4 A 5 0 A 7 4 B 3 0 A 2 7 B 2 5 B 7 6]
3,175,row,1.95,[7 B 4 2 B 4 7 A 2 5 B 5 7 A 2 4 B 0 6 A 7 5 B 0 3]
3,124,row,1.515,[4 B 6 0 B 5 3 B 6 2 B 4 3 B 7 7 B 2 7 A 5 3 A 7 2]
3,163,row,1.765,[4 B 6 0 B 5 3 B 6 2 B 4 3 B 7 7 B 2 7 A 5 3 A 7 2]
3,17,row,1.99,[7 A 2 4 A 0 0 A 0 3 B 4 1 B 2 0 B 2 2 A 1 3 A 4 3]
3,138,row,1.98,[2 A 4 7 A 2 7 A 6 4 A 3 1 A 3 0 A 1 1 A 5 0 B 4 0]
3,176,row,1.99,[4 A 4 0 B 5 3 B 6 2 B 4 3 B 7 7 B 2 7 A 5 3 A 7 2]
3,95,row,1.95,[7 B 4 2 B 4 7 A 2 5 A 5 7 A 2 4 B 0 6 A 7 5 B 0 3]
3,181,column,2.91,[4 A 0 7 A 1 5 A 5 2 A 2 1 A 2 2 A 2 0 B 5 6 A 2 4]
